garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
0,1,0,1,0,1,1,0,1978,390000,11,7,2018,28,0,4,1,0,0,0,0,0,9888,1678,1,0,1,1,1.133333333,8.333333333,1638,16,3,3,2
1,1,0,0,0,1,0,1,1978,329900,1,6,2018,17,0,6,2,0,0,0,0,0,8537,1964,1,0,1,1,3.1,6.666666667,1486,15,2,3,1
2,1,0,0,0,1,0,2,1978,415000,3,8,2019,26,0,4,2,2,0,0,1,0,9713,1658,1,0,1,1,1.333333333,8.333333333,1638,16,2,3,1
0,0,0,1,0,1,1,0,1999,600000,1,6,2018,35,0,3,1,0,0,0,0,0,8189,3215,0,1,1,1,1.133333333,8.666666667,1632,16,3,4,2
2,1,0,0,0,1,0,2,1978,339900,4,11,2018,14,0,6,2,0,0,0,0,0,7013,2100,1,0,1,1,3.033333333,6.666666667,1486,15,2,4,2
2,1,0,0,0,1,0,2,1982,369000,1,7,2018,34,0,1,2,0,0,0,0,0,8145,2039,1,0,1,1,1.1,9,1616,16,2,4,2
2,1,0,0,0,1,1,2,1987,305000,1,7,2020,34,0,7,2,1,0,0,1,0,6751,1371,1,0,1,1,3.433333333,5.333333333,1348,14,3,3,2
2,0,0,0,0,1,1,2,1984,335000,5,8,2018,19,0,2,2,0,0,0,0,0,9234,1679,1,0,1,1,2.933333333,6.666666667,1486,15,2,3,1
0,1,0,1,0,1,1,0,1986,490000,1,12,2019,1,0,2,1,2,2,0,2,0,11761.2,2115,1,0,1,1,2.533333333,7,1523,17,2,3,1
2,1,0,0,0,1,1,2,1978,265000,1,8,2018,53,0,7,2,0,0,0,0,0,7405,1602,1,0,1,1,3.033333333,6.666666667,1486,15,2,3,1
2,1,0,0,0,1,0,2,1977,460000,1,5,2019,30,0,4,2,0,0,0,0,0,12196.8,2079,1,0,1,1,1.366666667,8.333333333,1638,16,2,3,1
0,1,0,1,0,1,1,0,1985,441500,1,3,2018,1,0,3,1,0,0,0,0,0,11761.2,2338,1,0,1,1,2.533333333,7,1523,17,3,4,2
2,0,0,0,0,1,1,2,1999,186000,5,12,2020,45,0,2,2,1,2,0,0,0,6490,1678,1,0,1,1,3.3,6.666666667,1486,15,2,3,1
0,0,0,1,0,1,1,0,1984,500000,4,10,2018,31,0,4,1,0,0,0,0,0,7535,2321,1,0,1,1,2.933333333,6.666666667,1486,15,3,3,2
4,1,0,0,0,1,1,4,1980,298900,7,11,2020,47,0,2,3,1,1,0,0,0,10193,1850,1,0,1,1,1.266666667,8.333333333,1638,16,2,3,1
0,0,0,1,0,1,1,0,1983,450000,2,12,2019,34,0,3,1,2,1,0,1,0,7849,1904,1,0,1,1,2.766666667,6.666666667,1486,15,3,3,2
2,1,0,0,0,1,1,2,1982,435000,3,10,2019,14,0,3,2,1,0,0,0,0,7884,2118,1,0,1,1,1.1,9,1616,16,3,4,2
0,0,0,1,0,1,1,0,1999,325000,6,2,2018,30,0,3,1,0,0,0,0,0,6490,2747,1,0,1,1,3.3,6.666666667,1486,15,2.5,3,2
0,0,0,1,0,1,1,0,1984,99950,4,5,2020,33,0,0,1,0,0,0,0,0,5009,1118,1,0,1,1,2.8,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1977,225000,6,8,2019,26,0,2,1,1,1,0,0,0,7230,1852,1,0,1,1,1.133333333,8.333333333,1638,16,2,4,2
2,1,0,0,0,1,0,2,1976,229900,2,5,2018,26,0,1,2,0,0,0,0,0,7840,1007,1,0,1,1,0.733333333,4.333333333,1053,13,2,3,1
4,1,0,0,0,0,1,4,1996,719900,2,11,2020,39,0,4,2,0,0,0,0,0,13939.2,2795,1,0,1,1,3.133333333,7,1523,17,3,4,2
0,1,0,1,0,1,1,0,1986,285000,2,2,2020,22,0,3,1,1,2,0,0,0,6969,1650,1,0,1,1,3.466666667,5.333333333,1348,14,3,3,2
2,0,0,0,0,1,1,2,2006,299000,5,4,2018,1,0,1,2,0,0,0,0,0,8929,2637,1,0,1,1,3.4,6.666666667,1486,15,3,3,2
0,1,0,1,0,1,1,0,1994,650000,6,7,2019,1,0,4,1,1,0,0,1,0,13068,3355,1,0,1,1,1.233333333,8.333333333,1638,16,4,4,2
2,1,0,0,0,1,1,2,1984,313000,3,9,2019,66,0,5,2,1,0,0,1,0,7666,1636,1,0,1,1,1.266666667,2.666666667,1063,14,2,3,1
0,0,0,1,0,1,1,0,2005,437000,5,2,2019,15,0,2,1,0,0,0,0,0,7405,2677,1,0,1,1,3.4,6.666666667,1486,15,3,4,2
2,1,0,0,0,1,1,2,1976,378500,7,4,2020,1,0,3,2,4,1,0,2,0,9060,1797,1,0,1,1,1.4,8.333333333,1638,16,2,3,1
0,1,0,1,0,1,1,0,1986,142000,8,4,2018,30,0,3,1,0,0,0,0,0,7318,1766,1,0,1,1,3.466666667,5.333333333,1348,14,2,4,1
2,1,0,0,0,1,1,2,1983,425000,1,6,2020,34,0,4,2,1,0,0,0,0,11761.2,1695,1,0,1,1,1.366666667,8.333333333,1638,16,2,3,2
2,1,0,0,0,1,1,2,1996,550000,1,8,2020,26,0,4,2,1,2,0,0,0,11761.2,2585,1,0,1,1,3.133333333,7,1523,17,3,4,2
1,1,0,0,0,1,1,1,1984,244900,4,7,2020,75,0,4,2,2,1,0,0,0,5706,840,1,0,1,1,3.666666667,5.333333333,1236,13,1,2,1
0,1,0,1,0,1,1,0,1985,226900,1,8,2019,31,0,0,1,0,0,0,0,0,6838,1423,1,0,1,1,1.2,2.666666667,1063,14,2,3,1
2,0,0,0,0,1,1,2,2005,369000,4,2,2019,27,0,3,2,0,0,0,0,0,6490,2637,1,0,1,1,3.5,6.666666667,1486,15,3,4,2
2,1,0,0,0,1,0,2,1982,599950,7,7,2019,31,0,4,2,0,0,0,0,0,13503.6,3075,1,0,1,1,1.633333333,8.333333333,1638,16,3,4,2
2,1,0,0,0,1,0,2,1983,495000,4,8,2020,39,0,7,2,1,0,0,2,0,21780,1978,1,0,1,1,3.033333333,6.666666667,1486,15,2,3,1
0,1,0,1,0,1,1,0,1995,749900,5,8,2018,42,0,3,1,0,0,0,0,0,17859.6,3516,1,0,1,1,1.233333333,8.333333333,1638,16,4,4,2
0,0,0,1,0,1,1,0,1996,349000,1,7,2018,47,0,6,1,0,0,0,0,0,7205,1961,1,0,1,1,1.166666667,2.666666667,1063,14,2,3,1
3,1,0,0,0,1,0,3,1983,639900,1,6,2020,97,0,3,2,2,0,0,0,0,17859.6,2549,1,0,1,1,2.466666667,7,1523,17,2,4,1
0,1,0,1,0,1,1,0,1984,270000,1,6,2019,15,0,4,1,1,3,0,0,0,5227,1092,1,0,1,1,3.7,5.333333333,1236,13,2,3,1
2,1,0,0,0,1,1,2,1993,355000,4,8,2020,30,0,3,2,0,1,0,0,0,5880,2008,1,0,1,1,3.4,5.333333333,1348,14,3,3,2
6,1,0,0,0,1,1,6,1983,419000,1,6,2018,33,0,0,2,0,0,0,0,0,17859.6,1850,1,0,1,1,3.033333333,6.666666667,1486,15,3,4,2
2,1,0,0,0,1,1,2,1983,330000,3,4,2019,1,0,1,2,0,0,0,0,0,8712,2091,1,0,1,1,3.366666667,5.333333333,1348,14,2,4,1
2,1,0,0,0,0,1,2,1985,294900,1,10,2020,25,0,1,2,3,0,0,0,0,8799,1179,1,0,1,1,3.033333333,5.333333333,1348,14,2,3,1
1,1,0,0,0,1,1,1,1979,530000,3,8,2019,33,0,4,2,2,1,0,1,0,8015,1941,1,0,1,1,2.6,6.666666667,1486,15,2,3,1
0,0,0,1,0,1,1,0,1984,235000,2,2,2020,31,0,2,1,1,0,0,0,0,4399,1184,1,0,1,1,2.9,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1994,569000,3,8,2019,39,0,3,1,0,0,0,0,0,15681.6,2412,1,0,1,1,1.333333333,9,1616,16,3,3,2
0,0,0,1,0,1,0,0,1997,350000,1,8,2018,54,0,5,1,0,0,0,0,0,6621,1673,1,0,1,1,3.333333333,6.666666667,1486,15,2,3,1
0,1,0,1,0,1,1,0,1978,292000,3,2,2018,28,0,0,1,0,0,0,0,0,7884,1406,1,0,1,1,2.9,6.666666667,1486,15,2,3,1
4,1,0,0,0,0,1,4,1986,339900,3,12,2020,42,0,3,2,4,2,0,0,1,9452,1666,1,0,1,1,3.5,5.333333333,1348,14,2,4,1
2,0,0,0,0,1,1,2,1983,420000,6,9,2020,47,0,3,2,0,0,0,0,0,8755,1883,1,0,1,1,2.733333333,6.666666667,1486,15,3,3,2
2,1,0,0,0,1,1,2,1978,325000,4,1,2019,40,0,7,2,0,0,0,0,0,8102,1503,1,0,1,1,3.033333333,6.666666667,1486,15,2,3,2
0,1,0,1,0,1,1,0,1999,315000,1,2,2020,17,0,4,1,0,0,0,0,0,6490,1678,1,0,1,1,3,5.666666667,1431,14,2,3,1
0,1,0,1,0,1,1,0,1978,274000,6,5,2018,1,0,3,1,0,0,0,0,0,13939.2,1426,1,0,1,1,3.033333333,6.666666667,1486,15,2,3,1
2,1,0,0,0,1,1,2,1978,300000,6,3,2020,24,0,2,2,2,0,0,0,0,10890,1532,1,0,1,1,3.066666667,6.666666667,1486,15,2,3,1
2,0,0,0,0,1,1,2,1997,209000,5,4,2019,1,0,1,2,0,0,0,0,0,7405,1946,1,0,1,1,3.233333333,6.666666667,1486,15,3,3,2
0,1,0,1,0,1,1,0,1998,195000,1,5,2018,3,0,0,1,0,0,0,0,0,9469,2166,1,0,1,1,2.966666667,5.333333333,1348,14,2,4,1
0,1,0,1,0,1,1,0,1984,279900,1,8,2019,26,0,3,1,0,0,0,0,0,5706,1065,1,0,1,1,3.7,5.333333333,1236,13,2,3,1
0,0,0,1,0,1,1,0,1983,377000,1,3,2019,25,0,4,1,0,0,0,0,0,11761.2,1910,1,0,1,1,2.766666667,6.666666667,1486,15,2,3,1
1,1,0,0,0,1,1,1,1984,285000,2,12,2020,31,0,4,2,1,1,0,0,0,4356,1115,1,0,1,1,1.1,2.666666667,1063,14,2,3,1
2,0,0,0,0,1,1,2,1998,337000,3,2,2018,60,0,1,2,0,0,0,0,0,6011,1678,1,0,1,1,3.266666667,6.666666667,1486,15,2,3,1
0,0,0,1,0,1,1,0,1984,161000,1,12,2020,12,0,3,1,0,0,0,0,2,4530,1074,1,0,1,1,2.966666667,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,0,0,1992,320000,2,9,2020,47,0,3,1,0,0,0,0,0,17859.6,2398,1,0,1,1,4.033333333,6.666666667,1486,15,3,3,2
2,1,0,0,0,1,1,2,1984,279999,4,8,2020,44,0,5,3,0,0,0,0,0,4486,1427,1,0,1,1,1,2.666666667,1063,14,2,3,1
2,1,0,0,0,1,1,2,1992,315000,1,4,2019,34,0,8,2,0,0,0,0,0,8276,2095,1,0,1,1,3.5,5.333333333,1348,14,2,3,1
1,0,0,0,0,1,1,1,1986,127500,4,11,2020,70,0,5,2,2,0,0,0,0,5662,1163,1,0,1,1,1,2.666666667,1063,14,2,3,1
2,0,0,0,0,1,1,2,1998,334900,2,9,2020,54,0,2,2,2,3,0,1,0,6316,1835,1,0,1,1,2.9,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,1998,315000,5,10,2018,28,0,4,1,0,0,0,0,0,6316,2045,1,0,1,1,2.9,5.333333333,1348,14,2,4,1
0,1,0,1,0,1,0,0,1985,340000,1,9,2019,9,0,5,1,3,3,0,0,0,6325,2195,1,0,1,1,1.1,2.666666667,1063,14,2,4,1
2,0,0,0,0,1,1,2,1992,375000,3,3,2020,27,0,3,2,1,0,0,1,0,7840,2027,1,0,1,1,3.5,5.333333333,1348,14,2,4,1
0,1,0,1,0,1,1,0,1992,274900,4,7,2018,21,0,4,1,0,0,0,0,0,7840,1903,1,0,1,1,3.5,5.333333333,1348,14,3,3,2
0,0,0,1,0,1,1,0,1984,200000,2,8,2019,25,0,3,1,1,1,0,0,0,4356,1183,1,0,1,1,2.966666667,5.333333333,1348,14,3,3,2
1,0,0,0,0,1,1,1,1983,275000,1,9,2020,97,0,3,4,0,0,0,0,0,6141,1200,1,0,1,1,3.366666667,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1996,340000,3,7,2020,85,0,4,2,2,1,0,1,0,7753,1733,1,0,1,1,2.966666667,5.666666667,1431,14,2,3,1
1,0,0,0,0,1,1,1,1983,280000,1,10,2018,26,0,2,2,0,0,0,0,0,6838,1424,1,0,1,1,3.366666667,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,0,2,1984,324900,2,7,2020,75,0,3,2,1,1,0,0,0,10672,1473,1,0,1,1,1.166666667,2.666666667,1063,14,2,3,1
0,0,0,1,0,1,1,0,1983,245000,2,2,2020,39,0,6,0,1,0,0,0,0,6926,1222,1,0,1,1,3.266666667,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,1997,249900,1,5,2018,39,0,2,1,0,0,0,0,0,5619,1772,1,0,1,1,3.033333333,5.666666667,1431,14,3,3,2
6,0,0,0,0,0,1,6,1999,398000,2,11,2020,88,0,5,3,3,3,0,0,1,6050,2384,1,0,1,1,2.933333333,5.333333333,1348,14,3,4,2
2,1,0,0,0,1,1,2,1984,289900,1,10,2020,29,1,4,2,1,1,0,0,0,6098,1355,1,0,1,1,3.3,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1984,296500,1,11,2020,41,0,3,2,2,2,0,0,0,5227,1156,1,0,1,1,2.933333333,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,2018,271860,3,7,2018,1,0,4,1,0,0,0,0,0,392,1474,1,0,1,1,1.733333333,2.666666667,1063,14,2,3,1
0,0,0,1,0,1,1,0,1998,275000,2,2,2018,25,0,3,1,0,0,0,0,0,6316,2045,1,0,1,1,2.9,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1985,149800,11,5,2019,27,0,9,2,0,0,0,0,0,7492,1377,1,0,1,1,2.866666667,5.333333333,1348,14,2,3,1
2,0,0,0,0,1,1,2,1997,369900,4,4,2020,27,0,4,2,0,2,0,0,0,6621,2416,1,0,1,1,2.933333333,5.333333333,1348,14,3,4,2
2,1,0,0,0,1,1,2,1986,270000,4,4,2018,29,0,5,2,0,0,0,0,0,7143,1803,1,0,1,1,1.066666667,2.666666667,1063,14,2,3,1
2,1,0,0,0,1,1,2,1986,375000,3,7,2020,106,0,4,2,1,0,0,0,0,9360,2080,1,0,1,1,1.066666667,2.666666667,1063,14,2.5,3,2
0,0,0,1,0,1,1,0,1985,309990,5,3,2018,30,0,4,1,0,0,0,0,0,6817,2056,1,0,1,1,0.966666667,2.666666667,1063,14,3,3,2
2,1,0,0,0,1,1,2,1983,340000,2,8,2020,27,0,4,2,0,0,0,0,0,6577,1455,1,0,1,1,2.866666667,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1985,325000,1,3,2020,34,0,1,2,0,0,0,0,0,7214,1698,1,0,1,1,1.066666667,2.666666667,1063,14,2.5,3,2
2,0,0,0,0,1,1,2,1984,295000,2,12,2019,21,0,3,2,2,2,0,0,0,6969,1384,1,0,1,1,1.4,2.666666667,1063,14,2,3,1
2,1,0,0,0,1,1,2,1985,385000,3,6,2020,59,0,4,2,1,0,0,0,0,6969,2500,1,0,1,1,1.1,2.666666667,1063,14,3,3,2
0,0,0,1,0,1,0,0,1997,300000,3,7,2019,23,0,4,1,0,1,0,1,0,7579,1704,1,0,1,1,2.966666667,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,1997,389600,2,1,2020,20,0,1,1,2,1,0,1,0,7840,2162,1,0,1,1,2.966666667,5.333333333,1348,14,2,3,1
2,0,0,0,0,1,1,2,1985,310000,3,4,2020,1,0,6,2,1,1,0,0,0,7013,1746,1,0,1,1,1.366666667,2.666666667,1063,14,3,3,2
2,1,0,0,0,0,1,2,1995,309900,5,11,2020,30,0,4,2,1,1,0,0,0,7797,1367,1,0,1,1,2.8,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1995,325000,2,5,2020,25,0,3,2,2,0,0,1,0,6621,1634,1,0,1,1,2.8,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1995,298000,3,5,2018,60,0,1,1,0,0,0,0,0,7056,2104,1,0,1,1,2.833333333,5.333333333,1348,14,3,4,2
3,1,0,0,0,1,0,3,1983,369000,2,9,2020,50,0,7,2,0,1,0,0,0,9801,2290,1,0,1,1,1.266666667,2.666666667,1063,14,2,3,1
2,1,0,0,0,1,0,2,1995,279500,6,9,2019,23,0,2,2,0,0,0,0,0,6969,1723,1,0,1,1,2.833333333,5.333333333,1348,14,3,3,2
2,0,0,0,0,0,1,2,1992,414000,3,6,2020,30,0,4,2,3,1,0,2,0,10585,3047,1,0,1,1,3.566666667,5.333333333,1348,14,3,4,1
2,0,0,0,0,1,0,2,1996,289900,2,5,2019,33,0,3,2,0,1,0,1,0,5183,1657,1,0,1,1,2.933333333,5.666666667,1431,14,2,3,1
0,0,0,1,0,1,1,0,1996,280000,2,10,2019,25,0,8,1,1,0,0,0,0,10105,1522,1,0,1,1,3.6,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,1985,300000,3,9,2018,22,0,4,1,0,0,0,0,1,10672,2036,1,0,1,1,1,2.666666667,1063,14,3,4,2
2,1,0,0,0,1,1,2,1985,469500,1,11,2020,38,0,4,2,1,0,0,0,0,11761.2,2051,1,0,1,1,1.033333333,2.666666667,1063,14,3,3,1
2,1,0,0,0,1,1,2,1983,303900,1,8,2020,35,0,3,2,1,0,0,1,0,7535,1499,1,0,1,1,1.3,2.666666667,1063,14,2,3,1
1,1,0,0,0,1,1,1,1995,339900,7,3,2019,26,0,1,2,0,0,0,0,0,7953,2269,1,0,1,1,2.766666667,5.333333333,1348,14,3,4,2
2,0,0,0,0,1,1,2,1985,330000,2,8,2020,37,0,4,2,0,0,0,0,0,7840,1632,1,0,1,1,1.066666667,2.666666667,1063,14,2,3,1
2,0,0,0,0,1,0,2,1987,295000,1,6,2018,32,0,4,2,0,0,0,0,1,9452,1788,1,0,1,1,1.1,2.666666667,1063,14,2,3,1
2,0,0,0,0,1,1,2,1985,235000,1,7,2020,26,0,2,2,1,0,0,0,0,6577,1500,1,0,1,1,1.1,2.666666667,1063,14,3,3,2
0,0,0,1,0,1,1,0,1998,289900,4,4,2019,24,0,3,1,0,0,0,0,0,6490,2172,1,0,1,1,3.066666667,5.333333333,1348,14,3,4,2
2,1,0,0,0,1,0,2,1985,275000,1,7,2020,35,0,4,2,3,0,0,1,0,11325.6,1430,1,0,1,1,1.033333333,2.666666667,1063,14,2,3,1
6,1,0,0,0,1,1,6,1995,355000,1,11,2020,27,0,2,2,2,1,0,0,0,6795,2047,1,0,1,1,2.833333333,5.333333333,1348,14,3,4,1
0,1,0,1,0,1,1,0,1983,279900,4,8,2018,38,0,3,1,0,0,0,0,0,6838,1908,1,0,1,1,3.066666667,5.333333333,1348,14,2,3,1
1,1,0,0,0,1,1,1,1985,339900,13,11,2018,32,0,3,2,0,0,0,0,0,7361,2220,1,0,1,1,1.033333333,2.666666667,1063,14,3,3,2
0,1,0,1,0,1,1,0,1995,144500,6,1,2019,39,0,2,1,0,0,0,0,0,6621,1697,1,0,1,1,2.833333333,5.333333333,1348,14,3,3,2
0,1,0,1,0,1,1,0,1995,305000,1,10,2019,40,0,4,1,0,0,0,0,0,7187,1856,1,0,1,1,2.833333333,5.333333333,1348,14,3,3,2
2,1,0,0,0,1,0,2,1983,164900,5,3,2019,33,0,1,2,0,0,0,0,0,6359,1767,1,0,1,1,3.166666667,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,0,0,1998,209900,4,5,2018,1,0,5,1,0,0,0,0,0,6882,2238,1,0,1,1,3.1,5.333333333,1348,14,2.5,3,2
2,1,0,0,0,1,1,2,1994,399900,1,7,2020,42,0,4,2,1,1,0,0,0,6011,2702,1,0,1,1,2.9,5.666666667,1431,14,3,4,2
0,1,0,1,0,1,1,0,1993,185000,5,6,2019,1,0,4,1,0,1,0,1,0,5662,2156,1,0,1,1,2.9,5.666666667,1431,14,3,4,2
2,0,0,0,0,1,1,2,1996,309900,2,4,2020,1,0,7,2,2,1,0,0,0,7971,1754,1,0,1,1,2.933333333,5.333333333,1348,14,3,3,2
0,1,0,1,0,1,1,0,1983,299900,1,10,2018,36,0,0,1,0,0,0,0,0,8276,1948,1,0,1,1,1.133333333,2.666666667,1063,14,2,3,1
2,0,0,0,0,1,1,2,2001,350000,2,9,2020,93,0,3,2,2,2,0,0,0,4791,2114,1,0,1,1,3.133333333,5.666666667,1431,14,3,3,2
0,1,0,1,0,1,0,0,1993,285000,6,3,2020,26,0,6,3,0,0,0,0,0,6316,2174,1,0,1,1,2.9,5.666666667,1431,14,2.5,4,2
2,1,0,0,0,1,1,2,1993,375000,4,6,2020,51,0,5,2,1,1,0,1,0,6316,2219,1,0,1,1,2.9,5.666666667,1431,14,3,4,2
2,1,0,0,0,1,0,2,1994,379000,3,9,2020,137,0,7,2,1,1,0,0,0,5750,2499,1,0,1,1,2.866666667,5.666666667,1431,14,3,4,2
0,0,0,1,0,1,1,0,1997,376000,1,10,2019,1,0,3,1,3,2,0,0,0,7710,1810,1,0,1,1,2.833333333,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,1997,265000,2,12,2018,20,0,4,1,0,0,0,0,0,9801,1607,1,0,1,1,2.933333333,5.666666667,1431,14,2,3,1
0,1,0,1,0,1,1,0,1994,289000,1,3,2018,20,0,2,2,0,0,0,0,0,5749,2326,1,0,1,1,2.866666667,5.666666667,1431,14,2.5,5,2
2,1,0,0,0,0,0,2,1983,325000,1,12,2020,33,0,8,2,3,1,0,0,0,7405,1774,1,0,1,1,3.366666667,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1983,295000,2,3,2019,20,0,7,1,0,0,0,0,0,7405,1605,1,0,1,1,3.366666667,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,0,2,1993,325000,2,2,2018,18,0,3,2,0,0,0,0,0,9583,2512,1,0,1,1,3,5.333333333,1348,14,3,4,2
2,0,0,0,0,1,1,2,1998,350000,4,6,2019,56,0,4,2,2,1,0,0,0,6839,1862,1,0,1,1,3.033333333,5.333333333,1348,14,2,3,1
5,0,0,0,0,1,1,5,1998,325000,1,6,2020,59,0,5,3,1,1,0,0,0,5388,2090,1,0,1,1,3.033333333,5.666666667,1431,14,3,3,2
2,0,0,0,0,1,1,2,1996,369000,1,9,2020,33,0,3,2,2,2,0,1,0,7187,2262,1,0,1,1,3.033333333,5.333333333,1348,14,2,4,1
0,0,0,1,0,1,0,0,1985,299900,3,2,2019,38,0,4,1,0,0,0,0,0,7666,1395,1,0,1,1,1.333333333,2.666666667,1063,14,2,3,2
0,0,0,1,0,1,1,0,1998,295000,1,7,2018,29,0,5,1,0,0,0,0,0,7187,1744,1,0,1,1,3.033333333,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1995,278000,2,5,2019,26,0,0,1,0,0,0,0,0,6316,1328,1,0,1,1,2.8,5.333333333,1348,14,2,3,1
2,0,0,0,0,1,1,2,1985,167900,4,2,2019,37,0,3,2,0,0,0,0,0,7056,1445,1,0,1,1,1.333333333,2.666666667,1063,14,2,4,1
2,0,0,0,0,1,1,2,1997,325000,3,12,2018,33,0,0,2,0,0,0,0,0,7405,1744,1,0,1,1,3.133333333,5.333333333,1348,14,2,3,1
2,0,0,0,0,1,1,2,1983,299500,3,5,2018,37,0,6,2,0,0,0,0,1,6882,1445,1,0,1,1,3.266666667,5.333333333,1348,14,2,3,1
0,0,0,1,0,1,1,0,1983,299900,1,5,2018,30,0,2,1,0,0,0,0,0,6534,1364,1,0,1,1,3.266666667,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1995,307000,1,6,2018,28,0,4,1,0,0,0,0,0,9191,1808,1,0,1,1,2.833333333,5.333333333,1348,14,3,4,2
0,0,0,1,0,1,1,0,2017,285000,1,5,2019,1,0,0,1,0,0,0,1,0,3284,1779,1,0,1,1,1.733333333,2.666666667,1063,14,3,3,2
0,0,0,1,0,1,1,0,1983,299000,1,5,2018,37,0,4,1,0,0,0,0,0,7579,1418,1,0,1,1,3.266666667,5.333333333,1348,14,2,3,1
0,1,0,1,0,1,1,0,1995,310000,4,4,2019,29,0,4,1,0,0,0,0,0,6446,2020,1,0,1,1,2.933333333,5.666666667,1431,14,2,3,1
0,1,0,1,0,1,1,0,1994,285000,1,10,2019,39,0,7,1,1,1,0,0,0,4950,1416,1,0,1,1,2.733333333,5.333333333,1348,14,2,3,1
4,0,0,0,0,1,1,4,2019,400000,1,11,2020,35,0,4,2,2,2,0,0,0,7840,1646,1,0,1,1,3.166666667,5.666666667,1431,14,2,3,1
0,0,0,1,0,1,1,0,1998,320000,3,7,2019,1,0,4,1,2,1,0,0,0,4791,2007,1,0,1,1,3.066666667,5.666666667,1431,14,3,3,2
0,1,0,1,0,1,1,0,1985,325000,1,9,2019,44,0,7,1,1,0,0,0,0,8755,1897,1,0,1,1,1.233333333,2.666666667,1063,14,3,3,2
2,1,0,0,0,1,1,2,1994,350000,4,12,2020,26,0,3,2,2,3,0,0,0,5488,1651,1,0,1,1,2.733333333,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,0,2,1985,329950,1,7,2020,39,0,4,2,2,2,0,1,0,7230,1395,1,0,1,1,1.2,2.666666667,1063,14,3,3,2
2,1,0,0,0,1,1,2,1995,285000,3,2,2020,17,0,2,2,0,0,0,0,0,6098,1417,1,0,1,1,2.7,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1985,145000,1,6,2018,1,0,7,2,0,0,0,0,0,6795,1670,1,0,1,1,1.166666667,2.666666667,1063,14,2,3,2
0,1,0,1,0,1,1,0,1983,285000,2,8,2019,11,0,4,1,1,1,0,1,0,7492,1304,1,0,1,1,3,5.333333333,1348,14,2,3,1
2,1,0,0,0,1,1,2,1985,359000,4,1,2019,32,0,5,2,0,0,0,0,0,7710,2246,1,0,1,1,3,5.333333333,1348,14,3,4,2
0,1,0,1,0,1,0,0,1982,519000,1,9,2019,20,0,0,1,1,1,0,0,0,29185.2,2318,1,0,1,1,2.433333333,7,1523,17,2,3,1
2,1,0,0,0,1,1,2,2002,625000,2,7,2020,72,0,3,2,1,1,0,1,0,10715,2362,1,0,1,1,1.833333333,8.333333333,1638,16,2,3,1
0,1,0,1,0,1,1,0,1974,350000,4,3,2019,16,0,0,1,0,0,0,0,0,12196.8,1654,1,0,1,1,1.233333333,8.333333333,1638,16,2,4,1
2,1,0,0,0,1,1,2,1981,385000,2,7,2019,4,0,3,2,0,1,0,0,0,7971,1969,1,0,1,1,1.166666667,9,1616,16,3,4,2
3,0,0,0,0,1,1,3,2000,775000,1,3,2018,1,0,3,2,0,0,0,0,0,15246,3694,1,0,1,1,1.533333333,9,1616,16,4,4,2
0,1,0,1,0,1,1,0,1984,629000,1,8,2018,29,0,4,1,0,0,0,0,0,14810.4,2763,1,0,1,1,1.3,8.333333333,1638,16,3,3,1
0,1,0,1,0,1,1,0,1981,400000,2,1,2018,29,0,3,1,0,0,0,0,0,12196.8,1900,1,0,1,1,1.233333333,8.333333333,1638,16,2,4,1
